Date,ET,PCP,SR,VP,AT,RH,DPT,WD,ST,WS
2021-06-01 01:00:00,0.0,0.0,0,12.2,67.6,53.0,49.8,316,78.6,1.207008
2021-06-01 02:00:00,0.0,0.0,0,12.7,65.3,60.0,50.9,320,77.5,1.609344
2021-06-01 03:00:00,0.0,0.0,0,14.3,62.5,74.0,54.2,357,76.6,1.296416
2021-06-01 04:00:00,0.0,0.0,0,16.7,58.8,99.0,58.5,44,75.7,0.89408
2021-06-01 05:00:00,0.0,0.0,8,16.2,58.3,97.0,57.6,334,74.8,1.028192
2021-06-01 06:00:00,0.0,0.0,169,18.0,62.1,95.0,60.6,313,74.0,1.8328639999999998
2021-06-01 07:00:00,0.01,0.0,512,18.5,67.9,79.0,61.3,316,73.3,1.654048
2021-06-01 08:00:00,0.01,0.0,905,16.0,72.3,59.0,57.3,44,72.9,1.1176
2021-06-01 09:00:00,0.02,0.0,1269,15.8,75.5,53.0,56.9,50,73.1,1.8328639999999998
2021-06-01 10:00:00,0.02,0.0,1562,16.4,79.8,47.0,57.9,40,74.1,2.101088
2021-06-01 11:00:00,0.03,0.0,1768,16.5,86.4,38.0,58.1,7,75.7,2.01168
2021-06-01 12:00:00,0.03,0.0,1879,17.3,89.3,37.0,59.4,18,77.8,2.369312
2021-06-01 13:00:00,0.03,0.0,1892,17.2,91.9,34.0,59.3,51,80.2,1.78816
2021-06-01 14:00:00,0.03,0.0,1805,16.8,95.4,29.0,58.5,3,82.6,2.190496
2021-06-01 15:00:00,0.03,0.0,1631,13.2,98.4,21.0,51.9,320,84.5,3.442208
2021-06-01 16:00:00,0.03,0.0,1325,13.6,96.5,23.0,52.8,310,85.6,4.783328
2021-06-01 17:00:00,0.02,0.0,1005,11.7,95.0,21.0,48.8,295,85.8,4.783328
2021-06-01 18:00:00,0.01,0.0,607,11.7,92.0,23.0,48.8,294,85.7,3.79984
2021-06-01 19:00:00,0.01,0.0,243,12.3,86.0,29.0,50.1,288,85.3,3.442208
2021-06-01 20:00:00,0.0,0.0,24,11.1,81.2,31.0,47.3,267,84.6,3.3975039999999996
2021-06-01 21:00:00,0.0,0.0,0,10.9,78.6,33.0,46.9,262,83.8,3.173984
2021-06-01 22:00:00,0.0,0.0,0,12.9,69.2,53.0,51.3,347,82.8,1.8775680000000001
2021-06-01 23:00:00,0.0,0.0,0,12.5,66.3,57.0,50.5,347,81.7,1.743456
2021-06-02 01:00:00,0.0,0.0,0,13.0,60.7,72.0,51.6,66,79.3,0.8493759999999999
2021-06-02 02:00:00,0.0,0.0,0,13.7,57.7,84.0,53.0,47,78.2,0.89408
2021-06-02 03:00:00,0.0,0.0,0,15.2,56.2,98.0,55.7,52,77.1,0.8493759999999999
2021-06-02 04:00:00,0.0,0.0,0,14.9,55.5,99.0,55.2,359,76.0,1.0728959999999998
2021-06-02 05:00:00,0.0,0.0,8,14.2,54.2,99.0,54.0,351,75.0,1.028192
2021-06-02 06:00:00,0.0,0.0,176,15.8,58.0,96.0,56.9,328,74.1,1.430528
2021-06-02 07:00:00,0.01,0.0,527,16.5,62.6,85.0,58.1,43,73.2,1.207008
2021-06-02 08:00:00,0.01,0.0,927,15.2,66.6,68.0,55.8,52,72.8,0.983488
2021-06-02 09:00:00,0.02,0.0,1293,14.1,72.6,52.0,53.7,349,73.0,1.251712
2021-06-02 10:00:00,0.02,0.0,1589,14.7,75.8,48.0,54.8,345,74.1,2.995168
2021-06-02 11:00:00,0.03,0.0,1799,14.6,78.4,44.0,54.7,309,75.8,3.12928
2021-06-02 12:00:00,0.03,0.0,1912,14.8,82.6,39.0,55.1,323,77.6,3.084576
2021-06-02 13:00:00,0.03,0.0,1923,15.1,86.2,35.0,55.6,309,79.6,2.90576
2021-06-02 14:00:00,0.03,0.0,1825,15.0,89.1,32.0,55.4,314,81.6,3.263392
2021-06-02 15:00:00,0.03,0.0,1644,14.9,91.1,30.0,55.2,311,83.4,3.3528
2021-06-02 16:00:00,0.03,0.0,1380,14.7,92.6,28.0,54.8,311,84.8,3.3528
2021-06-02 17:00:00,0.02,0.0,1034,13.9,92.5,27.0,53.4,268,85.5,2.995168
2021-06-02 18:00:00,0.01,0.0,628,13.0,89.1,28.0,51.5,249,85.7,3.218688
2021-06-02 19:00:00,0.01,0.0,247,12.4,84.6,31.0,50.2,263,85.4,3.084576
2021-06-02 20:00:00,0.0,0.0,21,12.5,77.3,39.0,50.6,224,84.7,2.414016
2021-06-02 21:00:00,0.0,0.0,0,13.6,69.2,56.0,52.8,54,83.8,1.162304
2021-06-02 22:00:00,0.0,0.0,0,13.0,66.9,58.0,51.6,295,82.7,1.430528
2021-06-02 23:00:00,0.0,0.0,0,12.9,62.7,66.0,51.4,345,81.4,1.296416
2021-06-03 01:00:00,0.0,0.0,0,15.9,57.2,99.0,57.0,58,79.0,1.56464
2021-06-03 02:00:00,0.0,0.0,0,15.2,55.9,99.0,55.7,57,77.9,1.251712
2021-06-03 03:00:00,0.0,0.0,0,14.9,55.5,99.0,55.3,66,76.9,0.715264
2021-06-03 04:00:00,0.0,0.0,0,14.3,54.3,99.0,54.2,348,75.9,0.625856
2021-06-03 05:00:00,0.0,0.0,9,14.4,54.6,99.0,54.3,306,75.0,0.625856
2021-06-03 06:00:00,0.0,0.0,189,16.4,58.2,99.0,57.9,318,74.1,0.759968
2021-06-03 07:00:00,0.01,0.0,522,18.3,64.7,88.0,61.0,319,73.3,1.296416
2021-06-03 08:00:00,0.01,0.0,917,17.5,68.9,72.0,59.6,275,72.9,0.983488
2021-06-03 09:00:00,0.02,0.0,1284,15.6,74.0,55.0,56.6,323,73.2,1.430528
2021-06-03 10:00:00,0.02,0.0,1576,14.5,77.0,46.0,54.5,253,74.3,1.430528
2021-06-03 11:00:00,0.03,0.0,1782,14.8,81.4,40.0,55.1,252,76.2,1.34112
2021-06-03 12:00:00,0.03,0.0,1892,14.9,85.9,35.0,55.2,281,78.5,1.654048
2021-06-03 13:00:00,0.03,0.0,1900,15.3,89.0,33.0,56.0,275,81.0,2.01168
2021-06-03 14:00:00,0.03,0.0,1815,15.2,92.1,29.0,55.7,2,83.4,2.190496
2021-06-03 15:00:00,0.03,0.0,1643,12.9,95.8,22.0,51.2,307,85.2,4.828032
2021-06-03 16:00:00,0.03,0.0,1369,12.9,95.7,22.0,51.3,289,86.1,4.783328
2021-06-03 17:00:00,0.02,0.0,1014,12.3,95.3,22.0,50.0,272,86.6,3.442208
2021-06-03 18:00:00,0.01,0.0,615,12.0,94.4,22.0,49.4,282,86.7,3.308096
2021-06-03 19:00:00,0.01,0.0,241,11.7,90.4,24.0,48.7,260,86.3,2.995168
2021-06-03 20:00:00,0.0,0.0,16,12.2,81.8,33.0,49.8,198,85.7,2.2799039999999997
2021-06-03 21:00:00,0.0,0.0,0,11.7,77.3,37.0,48.7,197,84.9,1.966976
2021-06-03 22:00:00,0.0,0.0,0,10.8,80.1,31.0,46.6,218,83.8,2.2799039999999997
2021-06-03 23:00:00,0.0,0.0,0,10.2,81.0,28.0,45.1,226,82.7,2.68224
2021-06-04 01:00:00,0.0,0.0,0,12.0,66.7,54.0,49.4,92,80.5,1.1176
2021-06-04 02:00:00,0.0,0.0,0,11.8,65.7,55.0,49.0,160,79.4,1.207008
2021-06-04 03:00:00,0.0,0.0,0,12.0,62.0,63.0,49.4,90,78.4,1.207008
2021-06-04 04:00:00,0.0,0.0,0,11.7,61.8,62.0,48.7,269,77.4,1.207008
2021-06-04 05:00:00,0.0,0.0,9,11.8,58.5,70.0,48.8,331,76.4,0.804672
2021-06-04 06:00:00,0.0,0.0,187,15.2,60.2,86.0,55.9,52,75.5,1.207008
2021-06-04 07:00:00,0.01,0.0,534,14.3,70.5,56.0,54.1,21,74.6,1.743456
2021-06-04 08:00:00,0.01,0.0,920,13.7,74.2,48.0,53.0,61,74.1,1.385824
2021-06-04 09:00:00,0.02,0.0,1289,13.4,79.2,39.0,52.3,111,74.4,1.296416
2021-06-04 10:00:00,0.02,0.0,1570,13.2,82.4,35.0,52.0,208,75.5,1.6987519999999998
2021-06-04 11:00:00,0.03,0.0,1825,12.5,86.3,29.0,50.4,299,77.3,2.861056
2021-06-04 12:00:00,0.03,0.0,1675,14.0,85.0,34.0,53.6,188,79.4,2.995168
2021-06-04 13:00:00,0.03,0.0,1825,13.1,88.3,29.0,51.7,193,81.6,2.056384
2021-06-04 14:00:00,0.03,0.0,1892,12.8,91.6,25.0,51.2,272,83.4,3.218688
2021-06-04 15:00:00,0.03,0.0,1671,13.0,92.3,25.0,51.5,236,85.1,3.039872
2021-06-04 16:00:00,0.03,0.0,1385,13.7,90.1,28.0,53.0,190,86.5,3.6657279999999997
2021-06-04 17:00:00,0.02,0.0,1034,12.7,88.6,27.0,50.8,209,87.1,3.57632
2021-06-04 18:00:00,0.01,0.0,632,12.3,84.2,31.0,50.1,196,87.0,3.263392
2021-06-04 19:00:00,0.01,0.0,250,11.8,79.7,34.0,48.9,191,86.5,2.90576
2021-06-04 20:00:00,0.0,0.0,21,11.0,72.3,40.0,47.0,196,85.7,3.084576
2021-06-04 21:00:00,0.0,0.0,0,10.8,70.0,43.0,46.5,201,84.6,2.2352
2021-06-04 22:00:00,0.0,0.0,0,10.9,68.8,45.0,46.7,201,83.4,1.8775680000000001
2021-06-04 23:00:00,0.0,0.0,0,10.8,67.3,47.0,46.6,167,82.2,1.6987519999999998
2021-06-05 01:00:00,0.0,0.0,0,13.2,61.4,71.0,52.0,87,80.0,1.4752319999999999
2021-06-05 02:00:00,0.0,0.0,0,16.3,58.5,97.0,57.7,51,78.9,1.0728959999999998
2021-06-05 03:00:00,0.0,0.0,0,15.2,56.6,97.0,55.8,330,77.8,1.028192
2021-06-05 04:00:00,0.0,0.0,0,14.6,54.9,99.0,54.7,337,76.8,1.028192
2021-06-05 05:00:00,0.0,0.0,11,14.2,54.1,99.0,53.8,300,75.8,1.0728959999999998
2021-06-05 06:00:00,0.0,0.0,195,15.2,56.4,98.0,55.8,75,74.8,1.207008
2021-06-05 07:00:00,0.01,0.0,552,15.9,64.9,76.0,57.1,355,73.9,1.609344
2021-06-05 08:00:00,0.01,0.0,954,13.0,70.6,51.0,51.6,351,73.5,1.78816
2021-06-05 09:00:00,0.02,0.0,1327,11.8,74.0,41.0,49.0,6,73.6,1.296416
2021-06-05 10:00:00,0.02,0.0,1608,11.8,76.6,38.0,48.9,70,74.6,1.4752319999999999
2021-06-05 11:00:00,0.03,0.0,1819,11.6,79.9,33.0,48.5,56,76.4,1.743456
2021-06-05 12:00:00,0.03,0.0,1780,11.4,84.5,28.0,48.1,328,78.5,3.12928
2021-06-05 13:00:00,0.03,0.0,1743,11.7,86.8,27.0,48.6,298,80.4,2.2352
2021-06-05 14:00:00,0.03,0.0,1803,13.2,87.8,29.0,52.0,103,82.4,1.743456
2021-06-05 15:00:00,0.03,0.0,1646,13.1,90.3,27.0,51.8,317,84.3,2.7269439999999996
2021-06-05 16:00:00,0.02,0.0,1351,12.6,91.7,25.0,50.6,12,85.7,1.609344
2021-06-05 17:00:00,0.02,0.0,1019,14.0,90.0,29.0,53.5,99,86.6,1.743456
2021-06-05 18:00:00,0.01,0.0,624,12.1,89.4,26.0,49.6,229,86.7,3.039872
2021-06-05 19:00:00,0.01,0.0,229,12.7,84.2,32.0,50.9,192,86.3,2.592832
2021-06-05 20:00:00,0.0,0.0,21,11.8,75.8,39.0,49.0,190,85.6,2.2799039999999997
2021-06-05 21:00:00,0.0,0.0,0,11.2,73.5,40.0,47.5,204,84.7,2.056384
2021-06-05 22:00:00,0.0,0.0,0,11.1,71.0,43.0,47.3,196,83.5,2.056384
2021-06-05 23:00:00,0.0,0.0,0,11.4,68.8,47.0,47.9,210,82.3,1.654048
2021-06-06 01:00:00,0.0,0.0,0,16.7,61.0,91.0,58.4,7,79.9,1.1176
2021-06-06 02:00:00,0.0,0.0,0,15.8,59.3,92.0,56.9,283,78.7,1.296416
2021-06-06 03:00:00,0.0,0.0,0,16.2,58.3,98.0,57.6,160,77.6,0.89408
2021-06-06 04:00:00,0.0,0.0,0,14.6,56.2,95.0,54.8,301,76.6,0.9387840000000001
2021-06-06 05:00:00,0.0,0.0,9,15.0,56.0,98.0,55.5,221,75.6,0.804672
2021-06-06 06:00:00,0.0,0.0,184,16.4,59.6,94.0,57.8,139,74.7,0.804672
2021-06-06 07:00:00,0.01,0.0,539,14.0,67.5,61.0,53.6,356,73.8,1.519936
2021-06-06 08:00:00,0.01,0.0,938,13.0,72.2,48.0,51.5,308,73.3,1.1176
2021-06-06 09:00:00,0.02,0.0,1303,12.9,76.2,42.0,51.4,24,73.6,1.34112
2021-06-06 10:00:00,0.02,0.0,1599,13.0,79.9,37.0,51.6,349,74.6,1.8775680000000001
2021-06-06 11:00:00,0.03,0.0,1807,12.4,82.3,33.0,50.2,171,76.4,1.743456
2021-06-06 12:00:00,0.03,0.0,1929,11.3,84.6,28.0,47.7,234,78.7,2.45872
2021-06-06 13:00:00,0.03,0.0,1937,11.5,86.4,27.0,48.3,206,81.0,2.592832
2021-06-06 14:00:00,0.03,0.0,1848,11.5,86.6,27.0,48.2,225,83.1,4.02336
2021-06-06 15:00:00,0.03,0.0,1666,10.7,85.3,26.0,46.4,213,84.8,4.336288
2021-06-06 16:00:00,0.02,0.0,1385,9.9,85.2,24.0,44.3,215,85.7,3.889248
2021-06-06 17:00:00,0.02,0.0,1032,10.3,84.1,26.0,45.4,195,86.1,3.844544
2021-06-06 18:00:00,0.01,0.0,628,10.0,78.9,30.0,44.5,193,85.9,4.828032
2021-06-06 19:00:00,0.01,0.0,250,9.7,73.8,34.0,43.7,190,85.4,3.889248
2021-06-06 20:00:00,0.0,0.0,23,9.6,69.6,39.0,43.5,192,84.5,3.3528
2021-06-06 21:00:00,0.0,0.0,0,9.6,65.9,44.0,43.6,168,83.4,2.861056
2021-06-06 22:00:00,0.0,0.0,0,9.7,63.6,48.0,43.7,175,82.0,2.861056
2021-06-06 23:00:00,0.0,0.0,0,9.9,60.7,55.0,44.2,181,80.6,2.01168
2021-06-07 01:00:00,0.0,0.0,0,9.9,58.1,60.0,44.2,188,77.9,3.173984
2021-06-07 02:00:00,0.0,0.0,0,9.5,58.5,57.0,43.2,214,76.9,4.738624
2021-06-07 03:00:00,0.0,0.0,0,9.6,57.4,59.0,43.4,213,76.0,3.263392
2021-06-07 04:00:00,0.0,0.0,0,9.9,56.0,64.0,44.2,201,75.2,2.548128
2021-06-07 05:00:00,0.0,0.0,6,10.3,54.0,72.0,45.2,184,74.4,1.922272
2021-06-07 06:00:00,0.0,0.0,190,10.3,56.1,67.0,45.4,183,73.5,2.2799039999999997
2021-06-07 07:00:00,0.01,0.0,551,10.2,60.9,56.0,44.9,189,72.7,2.2352
2021-06-07 08:00:00,0.01,0.0,957,9.0,65.8,42.0,41.9,236,72.3,3.308096
2021-06-07 09:00:00,0.02,0.0,1330,8.4,69.4,34.0,40.0,242,72.3,3.933952
2021-06-07 10:00:00,0.02,0.0,1632,8.4,72.1,31.0,40.1,231,72.9,3.3975039999999996
2021-06-07 11:00:00,0.03,0.0,1844,8.0,74.2,28.0,38.7,246,74.0,2.995168
2021-06-07 12:00:00,0.03,0.0,1958,8.4,76.0,27.0,40.1,245,75.7,4.24688
2021-06-07 13:00:00,0.03,0.0,1976,7.9,76.2,25.0,38.3,234,77.4,5.9009279999999995
2021-06-07 14:00:00,0.03,0.0,1883,7.7,74.6,26.0,37.7,205,78.8,6.392672
2021-06-07 15:00:00,0.03,0.0,1689,8.0,73.6,28.0,38.7,207,79.5,6.25856
2021-06-07 16:00:00,0.02,0.0,1311,8.8,72.3,32.0,41.1,202,80.0,6.0350399999999995
2021-06-07 17:00:00,0.02,0.0,1053,8.9,69.4,36.0,41.4,202,80.2,6.48208
2021-06-07 18:00:00,0.01,0.0,538,8.7,66.1,40.0,41.0,206,80.0,6.392672
2021-06-07 19:00:00,0.01,0.0,260,8.7,62.5,45.0,40.8,213,79.6,7.018528
2021-06-07 20:00:00,0.0,0.0,24,8.6,60.4,48.0,40.7,211,78.9,4.91744
2021-06-07 21:00:00,0.0,0.0,0,9.2,58.0,56.0,42.3,172,78.1,4.604512000000001
2021-06-07 22:00:00,0.0,0.0,0,9.3,57.2,58.0,42.6,189,77.0,4.157472
2021-06-07 23:00:00,0.0,0.0,0,8.8,57.4,54.0,41.1,215,75.9,5.051552
2021-06-08 01:00:00,0.0,0.0,0,9.0,55.0,61.0,41.7,204,74.1,3.57632
2021-06-08 02:00:00,0.0,0.0,0,9.2,53.7,65.0,42.3,189,73.3,2.8163519999999997
2021-06-08 03:00:00,0.0,0.0,1,9.3,52.7,69.0,42.7,191,72.4,2.369312
2021-06-08 04:00:00,0.0,0.0,2,9.6,53.3,69.0,43.6,201,71.6,2.9504639999999998
2021-06-08 05:00:00,0.0,0.0,12,9.8,53.1,71.0,44.0,194,70.9,3.933952
2021-06-08 06:00:00,0.0,0.0,194,9.9,54.4,68.0,44.2,194,70.3,4.202176
2021-06-08 07:00:00,0.01,0.0,549,9.9,57.2,62.0,44.3,218,69.9,3.3528
2021-06-08 08:00:00,0.01,0.0,955,9.6,60.6,53.0,43.5,203,69.6,4.291583999999999
2021-06-08 09:00:00,0.02,0.0,1326,9.4,63.4,47.0,42.9,214,69.7,4.380992
2021-06-08 10:00:00,0.02,0.0,1626,9.1,65.8,42.0,42.2,216,70.3,4.24688
2021-06-08 11:00:00,0.03,0.0,1838,9.1,68.5,38.0,42.0,211,71.4,3.933952
2021-06-08 12:00:00,0.03,0.0,1951,8.7,69.9,35.0,40.8,207,73.0,3.7104320000000004
2021-06-08 13:00:00,0.03,0.0,1974,8.5,70.8,33.0,40.2,211,74.7,4.425696
2021-06-08 14:00:00,0.03,0.0,1887,8.0,71.7,30.0,38.7,219,76.4,4.604512000000001
2021-06-08 15:00:00,0.03,0.0,1693,7.9,71.9,29.0,38.3,243,77.9,4.783328
2021-06-08 16:00:00,0.02,0.0,1416,7.4,70.6,29.0,36.9,260,78.9,5.856224
2021-06-08 17:00:00,0.02,0.0,1056,7.4,68.8,31.0,36.8,260,79.3,5.6327039999999995
2021-06-08 18:00:00,0.01,0.0,645,7.8,66.8,35.0,38.0,250,79.3,5.588
2021-06-08 19:00:00,0.01,0.0,286,8.3,63.8,41.0,39.8,245,78.8,6.213856
2021-06-08 20:00:00,0.0,0.0,36,8.5,61.0,47.0,40.4,258,78.2,3.844544
2021-06-08 21:00:00,0.0,0.0,0,8.4,59.2,49.0,40.1,245,77.3,3.442208
2021-06-08 22:00:00,0.0,0.0,0,7.9,58.2,47.0,38.3,249,76.4,3.486912
2021-06-08 23:00:00,0.0,0.0,0,7.5,57.7,46.0,37.2,238,75.4,4.425696
2021-06-09 01:00:00,0.0,0.0,0,8.4,53.6,60.0,40.0,190,73.6,1.4752319999999999
2021-06-09 02:00:00,0.0,0.0,1,8.1,54.0,57.0,39.2,169,72.6,1.430528
2021-06-09 03:00:00,0.0,0.0,2,8.6,53.2,62.0,40.5,210,71.7,2.1457919999999997
2021-06-09 04:00:00,0.0,0.0,1,8.6,51.4,67.0,40.7,229,70.9,1.654048
2021-06-09 05:00:00,0.0,0.0,8,8.6,51.7,66.0,40.6,232,70.2,2.190496
2021-06-09 06:00:00,0.0,0.0,189,9.2,52.8,67.0,42.2,197,69.4,2.01168
2021-06-09 07:00:00,0.01,0.0,552,9.1,58.1,55.0,42.0,214,68.8,2.592832
2021-06-09 08:00:00,0.01,0.0,955,8.3,61.7,44.0,39.8,228,68.5,3.933952
2021-06-09 09:00:00,0.02,0.0,1323,8.1,64.0,40.0,39.2,219,68.8,3.7551360000000003
2021-06-09 10:00:00,0.02,0.0,1625,8.0,66.8,36.0,38.9,220,69.6,3.531616
2021-06-09 11:00:00,0.03,0.0,1836,8.0,68.6,33.0,38.6,234,71.0,3.3975039999999996
2021-06-09 12:00:00,0.03,0.0,1873,8.3,69.8,33.0,39.8,233,72.9,3.6657279999999997
2021-06-09 13:00:00,0.03,0.0,1970,8.5,70.3,34.0,40.4,225,74.9,4.559807999999999
2021-06-09 14:00:00,0.03,0.0,1883,8.3,70.1,33.0,39.6,235,76.6,6.25856
2021-06-09 15:00:00,0.03,0.0,1706,7.5,69.0,31.0,37.2,229,77.8,6.795007999999999
2021-06-09 16:00:00,0.02,0.0,1430,7.3,68.0,31.0,36.6,229,78.6,6.660896
2021-06-09 17:00:00,0.02,0.0,1065,7.5,66.6,34.0,37.3,227,78.8,6.884416
2021-06-09 18:00:00,0.01,0.0,654,7.9,64.4,38.0,38.5,227,78.6,5.9009279999999995
2021-06-09 19:00:00,0.01,0.0,267,8.5,61.5,46.0,40.3,222,78.1,6.347968
2021-06-09 20:00:00,0.0,0.0,27,8.7,58.7,51.0,40.8,221,77.5,5.543296
2021-06-09 21:00:00,0.0,0.0,0,9.3,56.6,59.0,42.5,207,76.7,5.453887999999999
2021-06-09 22:00:00,0.0,0.0,0,9.6,55.8,63.0,43.3,214,75.8,4.872736
2021-06-09 23:00:00,0.0,0.0,0,9.3,55.0,63.0,42.8,217,74.9,3.7551360000000003
2021-06-10 01:00:00,0.0,0.0,2,9.2,53.0,67.0,42.5,205,73.0,1.609344
2021-06-10 02:00:00,0.0,0.0,0,8.9,51.1,69.0,41.4,219,72.0,1.34112
2021-06-10 03:00:00,0.0,0.0,0,9.2,52.5,68.0,42.3,240,71.1,2.90576
2021-06-10 04:00:00,0.0,0.0,0,9.3,49.0,79.0,42.7,260,70.2,1.207008
2021-06-10 05:00:00,0.0,0.0,12,9.5,48.3,82.0,43.2,181,69.4,1.385824
2021-06-10 06:00:00,0.0,0.0,196,9.6,51.6,74.0,43.5,189,68.6,1.743456
2021-06-10 07:00:00,0.01,0.0,551,9.6,57.6,59.0,43.5,213,67.9,1.251712
2021-06-10 08:00:00,0.01,0.0,959,9.2,60.8,50.0,42.3,265,67.5,2.8163519999999997
2021-06-10 09:00:00,0.02,0.0,1336,8.7,64.3,42.0,41.0,291,67.8,3.531616
2021-06-10 10:00:00,0.02,0.0,1634,8.8,66.8,39.0,41.3,297,68.6,3.844544
2021-06-10 11:00:00,0.03,0.0,1854,8.1,68.8,34.0,39.2,296,69.9,4.068064
2021-06-10 12:00:00,0.03,0.0,1972,7.9,71.3,30.0,38.4,324,71.4,3.889248
2021-06-10 13:00:00,0.03,0.0,1982,7.2,73.3,26.0,36.0,314,73.2,3.621024
2021-06-10 14:00:00,0.03,0.0,1892,6.7,75.0,22.0,34.2,314,75.1,2.861056
2021-06-10 15:00:00,0.02,0.0,1702,7.0,75.9,23.0,35.4,310,77.1,2.7269439999999996
2021-06-10 16:00:00,0.02,0.0,1416,6.7,76.7,21.0,34.2,316,78.6,3.7551360000000003
2021-06-10 17:00:00,0.02,0.0,1050,8.2,74.4,28.0,39.3,281,79.3,5.2303679999999995
2021-06-10 18:00:00,0.01,0.0,645,8.7,70.8,34.0,40.9,268,79.4,5.766816
2021-06-10 19:00:00,0.01,0.0,263,8.8,66.8,39.0,41.3,282,79.0,5.453887999999999
2021-06-10 20:00:00,0.0,0.0,25,8.8,62.7,45.0,41.1,275,78.4,3.308096
2021-06-10 21:00:00,0.0,0.0,0,8.7,59.7,50.0,41.0,268,77.6,2.592832
2021-06-10 22:00:00,0.0,0.0,0,9.0,56.0,59.0,41.9,212,76.5,1.34112
2021-06-10 23:00:00,0.0,0.0,0,8.7,54.4,60.0,41.0,194,75.4,2.101088
2021-06-11 01:00:00,0.0,0.0,2,7.6,53.3,54.0,37.3,215,73.1,2.101088
2021-06-11 02:00:00,0.0,0.0,1,7.6,52.0,57.0,37.4,203,72.0,2.101088
2021-06-11 03:00:00,0.0,0.0,0,8.1,50.7,65.0,39.2,179,71.0,1.34112
2021-06-11 04:00:00,0.0,0.0,0,8.5,47.2,77.0,40.2,117,70.0,1.028192
2021-06-11 05:00:00,0.0,0.0,11,10.0,46.6,92.0,44.4,266,69.1,0.804672
2021-06-11 06:00:00,0.0,0.0,189,10.9,52.5,81.0,46.7,100,68.2,0.804672
2021-06-11 07:00:00,0.01,0.0,537,8.8,60.3,49.0,41.3,228,67.4,1.78816
2021-06-11 08:00:00,0.01,0.0,931,7.7,64.7,37.0,37.7,259,67.0,3.3528
2021-06-11 09:00:00,0.02,0.0,1299,7.3,68.0,31.0,36.4,279,67.3,4.157472
2021-06-11 10:00:00,0.02,0.0,1596,7.6,71.1,29.0,37.4,296,68.3,4.02336
2021-06-11 11:00:00,0.03,0.0,1801,7.8,74.3,27.0,38.0,304,69.7,2.7269439999999996
2021-06-11 12:00:00,0.03,0.0,1912,8.8,76.3,28.0,41.1,303,71.7,3.12928
2021-06-11 13:00:00,0.03,0.0,1920,8.7,77.9,27.0,40.9,146,74.1,2.2799039999999997
2021-06-11 14:00:00,0.03,0.0,1817,9.4,80.1,27.0,42.8,294,76.5,4.157472
2021-06-11 15:00:00,0.03,0.0,1634,9.0,80.7,25.0,41.7,285,78.2,5.185664
2021-06-11 16:00:00,0.03,0.0,1367,8.3,79.3,24.0,39.6,272,79.3,5.81152
2021-06-11 17:00:00,0.02,0.0,1016,9.6,77.7,30.0,43.6,265,79.9,5.6327039999999995
2021-06-11 18:00:00,0.01,0.0,575,9.5,76.0,31.0,43.1,270,79.9,5.409184
2021-06-11 19:00:00,0.01,0.0,213,10.4,72.0,39.0,45.5,273,79.6,5.766816
2021-06-11 20:00:00,0.0,0.0,9,10.6,68.7,44.0,46.2,270,79.0,5.2303679999999995
2021-06-11 21:00:00,0.0,0.0,0,10.7,66.8,48.0,46.2,264,78.3,3.844544
2021-06-11 22:00:00,0.0,0.0,0,11.6,65.7,54.0,48.5,266,77.5,4.02336
2021-06-11 23:00:00,0.0,0.0,0,12.6,65.0,60.0,50.7,270,76.7,3.57632
2021-06-12 01:00:00,0.0,0.0,0,13.0,61.1,71.0,51.6,166,75.1,1.385824
2021-06-12 02:00:00,0.0,0.0,0,17.2,61.3,93.0,59.3,265,74.4,2.592832
2021-06-12 03:00:00,0.0,0.0,0,18.3,61.4,98.0,61.0,264,73.7,1.6987519999999998
2021-06-12 04:00:00,0.0,0.0,0,16.9,58.9,99.0,58.7,138,73.0,0.804672
2021-06-12 05:00:00,0.0,0.0,11,15.8,57.0,99.0,56.8,86,72.4,0.9387840000000001
2021-06-12 06:00:00,0.0,0.0,180,17.6,60.0,99.0,59.9,258,71.7,0.804672
2021-06-12 07:00:00,0.01,0.0,511,20.4,66.6,92.0,64.1,277,71.1,1.8328639999999998
2021-06-12 08:00:00,0.01,0.0,894,20.6,70.6,81.0,64.4,293,70.9,3.79984
2021-06-12 09:00:00,0.02,0.0,1251,20.0,73.9,70.0,63.5,299,71.3,2.9504639999999998
2021-06-12 10:00:00,0.02,0.0,1543,19.1,76.5,61.0,62.1,306,72.2,2.45872
2021-06-12 11:00:00,0.03,0.0,1751,18.9,79.2,56.0,61.9,322,73.8,2.503424
2021-06-12 12:00:00,0.03,0.0,1865,17.9,81.6,49.0,60.3,321,75.9,2.101088
2021-06-12 13:00:00,0.03,0.0,1879,16.4,84.4,41.0,57.9,314,78.3,2.7269439999999996
2021-06-12 14:00:00,0.03,0.0,1801,16.6,86.5,38.0,58.2,306,80.4,3.889248
2021-06-12 15:00:00,0.03,0.0,1623,15.8,88.0,35.0,56.9,307,81.9,5.275072000000001
2021-06-12 16:00:00,0.03,0.0,1352,16.4,87.5,37.0,57.9,295,82.7,5.990336
2021-06-12 17:00:00,0.02,0.0,1014,16.7,85.9,40.0,58.4,280,83.1,5.9009279999999995
2021-06-12 18:00:00,0.01,0.0,629,16.2,82.9,42.0,57.5,263,83.2,5.543296
2021-06-12 19:00:00,0.01,0.0,259,15.6,80.2,44.0,56.5,261,83.0,4.738624
